sex,age,state,category,product,price,quantity,purchase_date,total
male,34,netherland,computing,printers,135.50,2,2018-07-27,271
female,54,america,computing,printers,135.50,4,2017-07-14,542
female,33,netherland,grocery,noodles,13.00,5,2017-10-02,65
female,37,netherland,gaming,pes,35.00,1,2016-05-12,35
female,78,netherland,computing,monitors,95.00,1,2017-08-03,95
female,54,nigeria,health,vitamins,35.00,8,2018-03-10,280
female,23,colombia,appliances,lighting,100.00,8,2016-03-27,800
male,42,america,appliances,kettles,55.99,7,2018-03-22,391.93
male,39,netherland,appliances,kettles,55.99,1,2019-11-01,55.99
male,16,france,grocery,rice,85.00,9,2017-09-08,765
female,70,spain,gaming,uncharted,30.00,8,2016-05-12,240
male,27,france,computing,keyboards,40.00,1,2016-08-21,40
male,20,netherland,gaming,uncharted,30.00,8,2016-07-08,240
male,65,ireland,grocery,pasta,8.00,9,2017-02-28,72
male,73,netherland,fashion,swimwear,75.35,3,2017-07-01,226.05
male,26,colombia,appliances,lighting,100.00,3,2018-08-12,300
male,25,netherland,appliances,lighting,100.00,5,2016-10-02,500
female,56,netherland,grocery,pasta,8.00,5,2017-06-26,40
female,56,spain,appliances,kettles,55.99,8,2017-04-07,447.92
male,32,ireland,gaming,cod,45.00,10,2018-09-27,450
male,61,netherland,computing,ups,140.35,6,2016-05-08,842.1
female,69,spain,appliances,lighting,100.00,1,2016-12-19,100
male,78,america,fashion,swimwear,75.35,9,2019-06-07,678.15
male,47,ireland,grocery,pasta,8.00,1,2019-11-22,8
male,18,colombia,computing,keyboards,40.00,6,2017-11-25,240
female,69,ireland,grocery,pasta,8.00,3,2016-08-29,24
male,28,ireland,fashion,wallet,17.35,3,2018-12-06,52.05
male,61,colombia,gaming,uncharted,30.00,6,2018-07-07,180
female,19,ireland,appliances,dryers,56.99,1,2019-12-30,56.99
male,72,france,fashion,maternity,165.00,5,2016-11-11,825
female,73,spain,health,perfume,90.00,3,2016-09-23,270
female,72,america,grocery,rice,85.00,10,2017-06-11,850
male,19,france,computing,keyboards,40.00,10,2017-10-04,400
male,60,nigeria,fashion,bag,65.99,10,2018-07-06,659.9
female,57,spain,grocery,tea,10.00,1,2016-05-18,10
male,45,spain,fashion,wallet,17.35,4,2018-01-25,69.4
female,63,colombia,health,supplements,40.00,7,2016-06-10,280
male,79,america,computing,printers,135.50,1,2017-10-20,135.5
male,72,france,fashion,wallet,17.35,7,2018-06-22,121.45
female,52,spain,appliances,kettles,55.99,7,2019-06-13,391.93
male,76,nigeria,health,vitamins,35.00,7,2018-03-08,245
male,65,nigeria,grocery,juice,10.00,1,2016-07-08,10
male,57,netherland,grocery,coffee,12.50,3,2017-11-28,37.5
female,65,colombia,appliances,lighting,100.00,9,2016-05-22,900
male,34,france,fashion,jewellery,135.80,7,2017-03-17,950.6
female,75,ireland,computing,monitors,95.00,7,2019-12-21,665
female,70,ireland,health,pastes,27.50,2,2016-06-07,55
male,27,america,health,perfume,90.00,6,2016-03-18,540
male,31,ireland,fashion,swimwear,75.35,7,2017-12-04,527.45
female,43,france,health,pastes,27.50,10,2019-06-20,275
male,69,spain,computing,scanners,170.00,1,2016-01-02,170
female,33,ireland,health,vitamins,35.00,9,2016-10-10,315
female,67,netherland,health,perfume,90.00,4,2019-01-07,360
male,28,nigeria,gaming,fifa,35.00,3,2018-12-21,105
female,70,france,gaming,pes,35.00,7,2019-12-22,245
female,26,colombia,fashion,shoes,75.99,5,2017-09-09,379.95
male,76,france,gaming,uncharted,30.00,5,2018-08-19,150
female,19,america,health,supplements,40.00,8,2017-11-15,320
male,65,nigeria,fashion,swimwear,75.35,2,2018-04-04,150.7
female,26,spain,gaming,battlefield,40.00,2,2019-03-13,80
male,61,nigeria,health,supplements,40.00,8,2019-05-22,320
female,25,colombia,fashion,shoes,75.99,9,2018-08-19,683.91
female,37,netherland,gaming,fifa,35.00,2,2017-03-31,70
male,67,spain,computing,scanners,170.00,7,2019-12-13,1190
female,26,nigeria,fashion,maternity,165.00,10,2016-06-14,1650
female,35,nigeria,gaming,pes,35.00,6,2019-01-17,210
male,66,nigeria,health,pastes,27.50,2,2017-10-10,55
female,56,netherland,grocery,noodles,13.00,5,2019-05-21,65
male,43,ireland,fashion,maternity,165.00,6,2019-08-17,990
male,66,france,gaming,fifa,35.00,4,2019-07-25,140
female,40,colombia,fashion,shoes,75.99,8,2016-01-17,607.92
female,66,colombia,gaming,battlefield,40.00,3,2016-06-05,120
male,71,netherland,grocery,water,3.00,9,2018-10-17,27
female,76,netherland,appliances,lighting,100.00,10,2018-05-24,1000
female,18,netherland,appliances,dishwashers,90.00,4,2019-06-19,360
female,58,ireland,health,condoms,12.50,10,2016-04-07,125
female,52,ireland,appliances,lighting,100.00,1,2016-04-15,100
female,31,france,health,supplements,40.00,7,2019-09-16,280
female,55,france,appliances,kettles,55.99,4,2019-04-14,223.96
male,41,colombia,appliances,dishwashers,90.00,6,2016-12-28,540
male,27,america,health,supplements,40.00,4,2019-05-30,160
female,42,nigeria,fashion,maternity,165.00,10,2018-01-06,1650
female,72,america,health,perfume,90.00,4,2016-08-17,360
male,41,colombia,health,supplements,40.00,1,2017-06-18,40
male,55,netherland,gaming,battlefield,40.00,10,2019-10-04,400
female,49,nigeria,computing,servers,250.00,8,2018-07-01,2000
male,39,ireland,fashion,maternity,165.00,10,2018-10-19,1650
male,56,france,gaming,cod,45.00,2,2017-03-24,90
male,70,netherland,grocery,coffee,12.50,4,2017-11-24,50
female,43,colombia,appliances,dryers,56.99,3,2017-05-18,170.97
female,62,ireland,computing,keyboards,40.00,5,2019-03-11,200
female,56,spain,appliances,dryers,56.99,9,2016-07-21,512.91
male,63,france,computing,scanners,170.00,3,2016-02-19,510
female,18,america,health,vitamins,35.00,2,2016-10-25,70
male,68,spain,gaming,battlefield,40.00,1,2017-05-11,40
female,40,nigeria,health,supplements,40.00,7,2017-08-14,280
female,50,ireland,health,condoms,12.50,6,2018-04-15,75
female,57,nigeria,health,supplements,40.00,10,2018-07-10,400
female,39,netherland,grocery,water,3.00,8,2016-09-22,24
male,47,colombia,gaming,fallout,99.99,4,2018-01-11,399.96
male,50,france,grocery,juice,10.00,10,2019-08-18,100
male,39,spain,grocery,juice,10.00,8,2017-04-05,80
female,29,ireland,appliances,lighting,100.00,6,2017-11-27,600
female,74,nigeria,computing,printers,135.50,9,2018-07-12,1219.5
male,53,netherland,grocery,water,3.00,2,2017-06-22,6
male,59,ireland,health,vitamins,35.00,5,2018-10-29,175
male,70,france,computing,monitors,95.00,1,2017-06-21,95
male,60,america,gaming,cod,45.00,3,2019-06-23,135
female,75,colombia,computing,servers,250.00,5,2017-01-12,1250
female,49,nigeria,health,vitamins,35.00,10,2019-11-16,350
female,80,france,computing,scanners,170.00,7,2017-03-07,1190
male,75,france,appliances,dryers,56.99,8,2017-06-02,455.92
male,67,france,appliances,dishwashers,90.00,7,2016-01-24,630
male,68,colombia,computing,ups,140.35,10,2019-02-23,1403.5
male,18,france,grocery,coffee,12.50,5,2018-06-14,62.5
female,46,spain,gaming,cod,45.00,2,2018-11-28,90
male,23,nigeria,grocery,noodles,13.00,3,2017-10-20,39
male,52,america,health,perfume,90.00,5,2018-03-02,450
female,34,spain,health,condoms,12.50,5,2019-03-13,62.5
male,41,colombia,fashion,swimwear,75.35,3,2018-06-23,226.05
female,52,ireland,gaming,pes,35.00,3,2018-03-25,105
male,40,ireland,fashion,jewellery,135.80,3,2017-03-01,407.4
male,47,colombia,health,condoms,12.50,3,2018-09-22,37.5
male,37,colombia,gaming,fifa,35.00,7,2018-01-29,245
female,49,france,fashion,shoes,75.99,2,2016-01-02,151.98
female,39,nigeria,health,drinks,7.00,5,2019-11-22,35
female,34,nigeria,grocery,pasta,8.00,1,2019-07-28,8
male,44,nigeria,computing,ups,140.35,3,2019-02-02,421.05
male,19,colombia,fashion,bag,65.99,2,2016-06-02,131.98
female,62,spain,health,supplements,40.00,2,2017-08-16,80
female,54,ireland,grocery,juice,10.00,1,2016-06-26,10
male,39,ireland,appliances,dryers,56.99,2,2016-08-16,113.98
female,68,spain,gaming,pes,35.00,2,2018-07-28,70
female,78,ireland,grocery,juice,10.00,7,2017-05-09,70
female,41,spain,computing,servers,250.00,5,2018-07-20,1250
male,73,spain,fashion,wallet,17.35,5,2019-11-08,86.75
female,69,spain,computing,mice,9.00,9,2018-02-12,81
male,58,america,appliances,freezers,120.00,8,2019-07-14,960
male,39,spain,grocery,noodles,13.00,9,2017-03-18,117
male,39,nigeria,fashion,wallet,17.35,4,2018-05-13,69.4
male,50,netherland,health,drinks,7.00,10,2019-10-17,70
male,54,colombia,appliances,lighting,100.00,5,2016-09-15,500
female,43,netherland,gaming,battlefield,40.00,8,2018-09-28,320
female,60,spain,computing,scanners,170.00,1,2017-04-18,170
female,64,spain,computing,servers,250.00,5,2017-05-03,1250
male,49,nigeria,computing,keyboards,40.00,7,2019-12-02,280
male,65,colombia,computing,mice,9.00,5,2017-03-16,45
female,22,colombia,computing,ups,140.35,8,2018-03-22,1122.8
male,53,ireland,health,pastes,27.50,10,2017-02-25,275
male,26,colombia,gaming,battlefield,40.00,8,2017-05-04,320
male,37,america,appliances,kettles,55.99,6,2016-07-10,335.94
female,17,netherland,fashion,bag,65.99,6,2017-11-09,395.94
male,46,france,fashion,maternity,165.00,3,2017-04-29,495
male,21,ireland,appliances,lighting,100.00,9,2018-03-16,900
female,61,america,fashion,jewellery,135.80,6,2017-09-26,814.8
female,29,ireland,health,pastes,27.50,9,2017-09-30,247.5
male,65,colombia,appliances,freezers,120.00,4,2016-03-18,480
male,53,france,health,vitamins,35.00,10,2019-04-06,350
male,77,ireland,computing,ups,140.35,10,2016-03-07,1403.5
male,66,netherland,health,perfume,90.00,3,2016-01-11,270
male,75,colombia,fashion,shoes,75.99,1,2018-12-26,75.99
male,44,spain,gaming,gta,35.00,4,2019-04-13,140
male,36,america,computing,mice,9.00,9,2016-09-28,81
male,40,america,appliances,lighting,100.00,4,2019-02-22,400
female,31,colombia,appliances,kettles,55.99,9,2017-09-30,503.91
female,49,netherland,fashion,jewellery,135.80,9,2017-10-07,1222.2
female,40,france,grocery,pasta,8.00,3,2017-02-26,24
female,52,ireland,gaming,pes,35.00,7,2019-03-19,245
female,32,nigeria,gaming,cod,45.00,10,2018-10-30,450
female,71,ireland,computing,ups,140.35,1,2018-08-24,140.35
female,32,france,fashion,wallet,17.35,4,2016-11-10,69.4
male,61,france,computing,servers,250.00,6,2018-06-28,1500
male,16,netherland,computing,keyboards,40.00,10,2018-09-13,400
female,63,spain,gaming,fifa,35.00,5,2019-10-21,175
male,34,ireland,computing,servers,250.00,5,2017-10-28,1250
male,23,nigeria,grocery,coffee,12.50,3,2018-09-28,37.5
female,17,france,fashion,maternity,165.00,4,2016-11-08,660
female,28,netherland,fashion,jewellery,135.80,10,2018-07-07,1358
female,71,america,fashion,maternity,165.00,7,2016-05-28,1155
male,65,ireland,health,supplements,40.00,9,2018-01-09,360
female,28,spain,computing,ups,140.35,9,2019-03-30,1263.15
female,74,france,appliances,lighting,100.00,9,2016-04-16,900
female,48,colombia,grocery,pasta,8.00,7,2017-08-14,56
male,18,nigeria,appliances,freezers,120.00,4,2019-12-26,480
male,50,nigeria,gaming,fallout,99.99,5,2016-04-08,499.95
female,54,netherland,fashion,wallet,17.35,1,2016-07-31,17.35
male,63,colombia,computing,keyboards,40.00,3,2016-10-21,120
male,52,france,fashion,shoes,75.99,3,2017-03-17,227.97
male,58,america,gaming,cod,45.00,3,2018-10-28,135
male,49,colombia,grocery,rice,85.00,3,2018-08-01,255
male,34,ireland,fashion,swimwear,75.35,4,2019-08-26,301.4
female,32,america,appliances,kettles,55.99,4,2017-04-24,223.96
female,54,ireland,health,vitamins,35.00,2,2018-12-03,70
male,64,spain,appliances,lighting,100.00,4,2017-01-12,400
female,72,ireland,fashion,bag,65.99,8,2016-01-05,527.92
female,78,netherland,health,perfume,90.00,1,2016-12-02,90
male,76,america,computing,scanners,170.00,4,2016-02-22,680
female,41,ireland,computing,keyboards,40.00,2,2016-08-15,80
female,79,america,gaming,fallout,99.99,5,2017-08-11,499.95
male,71,america,fashion,wallet,17.35,8,2017-11-01,138.8
female,19,nigeria,health,perfume,90.00,1,2019-07-01,90
female,71,colombia,health,supplements,40.00,4,2016-06-17,160
female,29,spain,appliances,kettles,55.99,5,2016-07-10,279.95
female,19,spain,fashion,bag,65.99,1,2016-05-13,65.99
female,80,netherland,gaming,fifa,35.00,8,2018-01-20,280
female,43,netherland,grocery,water,3.00,1,2016-04-02,3
female,17,france,fashion,bag,65.99,6,2019-06-17,395.94
male,67,nigeria,gaming,gta,35.00,4,2018-07-30,140
male,49,netherland,fashion,shoes,75.99,3,2017-02-25,227.97
female,75,nigeria,gaming,cod,45.00,8,2018-06-02,360
male,35,ireland,health,supplements,40.00,5,2018-06-21,200
female,61,america,grocery,juice,10.00,2,2017-05-15,20
male,79,france,gaming,cod,45.00,4,2016-04-22,180
male,47,france,fashion,maternity,165.00,9,2018-06-22,1485
male,68,spain,computing,ups,140.35,4,2018-04-23,561.4
male,70,ireland,computing,scanners,170.00,8,2017-11-18,1360
male,46,colombia,fashion,shoes,75.99,1,2017-08-02,75.99
male,35,spain,health,perfume,90.00,4,2017-10-07,360
female,41,colombia,fashion,maternity,165.00,5,2019-04-06,825
female,24,netherland,appliances,lighting,100.00,10,2019-02-04,1000
female,47,netherland,fashion,wallet,17.35,8,2018-01-22,138.8
female,57,colombia,health,vitamins,35.00,7,2016-08-15,245
female,75,netherland,gaming,uncharted,30.00,1,2017-08-21,30
male,40,nigeria,fashion,jewellery,135.80,2,2018-10-08,271.6
female,33,france,health,supplements,40.00,8,2018-06-09,320
male,57,france,fashion,jewellery,135.80,6,2019-07-22,814.8
male,39,america,appliances,lighting,100.00,4,2018-01-06,400
female,23,france,appliances,lighting,100.00,7,2018-03-28,700
female,77,netherland,health,condoms,12.50,7,2019-03-17,87.5
female,47,france,computing,keyboards,40.00,2,2018-06-30,80
male,40,colombia,health,drinks,7.00,6,2017-10-28,42
female,21,france,fashion,jewellery,135.80,5,2019-04-07,679
male,42,spain,health,supplements,40.00,5,2019-08-08,200
female,37,nigeria,fashion,shoes,75.99,3,2016-05-19,227.97
male,28,america,appliances,kettles,55.99,10,2017-08-16,559.9
male,35,america,gaming,pes,35.00,4,2016-05-15,140
male,65,netherland,health,perfume,90.00,5,2016-09-08,450
female,22,france,grocery,pasta,8.00,3,2017-10-21,24
female,45,america,computing,keyboards,40.00,7,2018-10-13,280
male,35,spain,computing,monitors,95.00,4,2019-02-06,380
male,73,ireland,computing,keyboards,40.00,10,2016-09-30,400
female,79,colombia,computing,monitors,95.00,8,2017-01-22,760
male,59,netherland,gaming,gta,35.00,3,2016-12-24,105
female,35,america,appliances,kettles,55.99,8,2019-10-16,447.92
female,31,america,fashion,bag,65.99,7,2017-06-12,461.93
female,25,netherland,fashion,swimwear,75.35,7,2016-08-10,527.45
female,60,colombia,gaming,cod,45.00,9,2018-04-20,405
male,79,spain,gaming,fifa,35.00,8,2019-10-13,280
male,35,netherland,fashion,swimwear,75.35,1,2019-07-24,75.35
male,64,nigeria,health,condoms,12.50,6,2019-06-12,75
female,50,ireland,health,pastes,27.50,6,2018-01-16,165
male,40,france,health,pastes,27.50,5,2016-08-01,137.5
female,38,france,appliances,lighting,100.00,1,2016-12-31,100
female,38,netherland,fashion,wallet,17.35,7,2016-10-15,121.45
female,75,spain,grocery,juice,10.00,3,2017-03-24,30
male,57,nigeria,appliances,dryers,56.99,10,2016-04-30,569.9
male,71,nigeria,appliances,freezers,120.00,8,2019-10-13,960
female,17,france,gaming,pes,35.00,1,2019-08-27,35
female,58,colombia,health,drinks,7.00,5,2019-02-07,35
male,61,france,gaming,battlefield,40.00,8,2019-11-24,320
female,78,colombia,health,condoms,12.50,6,2017-01-10,75
male,21,america,computing,servers,250.00,3,2019-04-28,750
female,35,netherland,computing,servers,250.00,6,2016-08-27,1500
male,45,nigeria,computing,scanners,170.00,3,2017-05-06,510
male,33,colombia,grocery,rice,85.00,9,2017-11-20,765
male,74,netherland,health,drinks,7.00,9,2018-08-10,63
male,25,netherland,health,vitamins,35.00,8,2016-05-05,280
male,50,spain,grocery,noodles,13.00,10,2019-12-02,130
female,47,netherland,health,pastes,27.50,1,2018-10-13,27.5
female,50,netherland,grocery,juice,10.00,4,2016-11-11,40
female,65,ireland,gaming,pes,35.00,6,2019-04-10,210
female,49,colombia,appliances,lighting,100.00,3,2018-12-29,300
female,74,spain,grocery,coffee,12.50,1,2018-07-24,12.5
male,78,colombia,grocery,noodles,13.00,5,2017-01-23,65
female,38,netherland,computing,keyboards,40.00,2,2018-01-29,80
female,42,america,grocery,coffee,12.50,3,2017-04-16,37.5
female,67,spain,health,pastes,27.50,10,2016-06-23,275
male,78,ireland,grocery,tea,10.00,7,2019-09-21,70
female,34,colombia,fashion,jewellery,135.80,8,2019-05-13,1086.4
male,37,ireland,appliances,dishwashers,90.00,7,2016-04-02,630
male,17,netherland,health,supplements,40.00,4,2018-01-26,160
male,26,america,gaming,fifa,35.00,6,2019-01-31,210
female,65,nigeria,fashion,bag,65.99,6,2018-05-06,395.94
female,54,america,grocery,juice,10.00,8,2019-03-10,80
female,78,colombia,grocery,pasta,8.00,6,2019-05-11,48
male,53,france,grocery,tea,10.00,9,2019-05-16,90
male,22,netherland,appliances,dryers,56.99,6,2017-02-22,341.94
male,43,colombia,appliances,lighting,100.00,8,2016-10-16,800
female,74,ireland,fashion,bag,65.99,10,2017-06-24,659.9
male,62,france,fashion,swimwear,75.35,2,2016-08-11,150.7
male,62,colombia,gaming,gta,35.00,5,2016-01-20,175
male,31,colombia,gaming,pes,35.00,9,2016-06-10,315
male,27,america,gaming,battlefield,40.00,2,2018-09-15,80
female,33,netherland,grocery,noodles,13.00,4,2016-02-01,52
female,43,netherland,appliances,lighting,100.00,2,2018-03-13,200
male,68,netherland,computing,monitors,95.00,8,2018-10-17,760
male,49,france,gaming,battlefield,40.00,4,2019-02-02,160
male,70,spain,health,supplements,40.00,3,2017-03-02,120
female,26,nigeria,gaming,uncharted,30.00,4,2019-01-02,120
female,57,colombia,computing,monitors,95.00,6,2017-10-21,570
male,51,nigeria,gaming,battlefield,40.00,5,2018-01-31,200
female,53,france,computing,monitors,95.00,9,2019-10-13,855
female,36,france,gaming,pes,35.00,9,2017-02-17,315
female,31,nigeria,computing,keyboards,40.00,7,2018-05-01,280
female,80,colombia,fashion,wallet,17.35,3,2019-12-01,52.05
female,44,france,gaming,battlefield,40.00,4,2019-10-09,160
male,78,ireland,gaming,pes,35.00,10,2018-06-12,350
female,40,netherland,health,condoms,12.50,4,2017-11-26,50
female,18,france,grocery,tea,10.00,3,2017-09-25,30
female,51,america,gaming,fifa,35.00,5,2018-04-02,175
female,61,america,health,perfume,90.00,10,2018-01-02,900
male,62,colombia,gaming,pes,35.00,4,2017-12-03,140
male,48,ireland,fashion,jewellery,135.80,7,2019-04-19,950.6
male,35,america,appliances,lighting,100.00,5,2018-10-22,500
female,27,spain,fashion,maternity,165.00,2,2019-06-23,330
female,53,france,grocery,noodles,13.00,6,2019-05-10,78
male,69,america,appliances,dryers,56.99,6,2019-05-31,341.94
male,40,america,gaming,fallout,99.99,7,2018-08-09,699.93
male,75,france,fashion,wallet,17.35,10,2017-09-26,173.5
female,57,netherland,fashion,maternity,165.00,6,2017-07-06,990
female,23,ireland,gaming,gta,35.00,6,2019-07-14,210
male,59,colombia,fashion,swimwear,75.35,1,2016-03-13,75.35
female,63,ireland,gaming,battlefield,40.00,4,2017-09-21,160
male,43,spain,gaming,fifa,35.00,6,2017-01-03,210
female,17,ireland,grocery,coffee,12.50,6,2019-12-12,75
male,48,spain,fashion,swimwear,75.35,8,2017-04-14,602.8
male,43,colombia,gaming,fifa,35.00,5,2016-08-09,175
female,16,ireland,fashion,jewellery,135.80,4,2018-01-20,543.2
female,37,america,health,supplements,40.00,5,2018-03-16,200
female,28,america,gaming,cod,45.00,8,2017-08-19,360
female,66,nigeria,grocery,tea,10.00,8,2018-04-12,80
female,59,netherland,health,drinks,7.00,1,2016-12-10,7
female,46,nigeria,fashion,bag,65.99,3,2018-03-31,197.97
